Longitude,Latitude,Var
10.75,50.75,7.803091
10.75,51.25,5.8566966
10.75,51.75,7.3909755
10.75,52.25,5.6914144
10.75,52.75,7.1558003
10.75,53.25,6.764219
10.75,53.75,6.7187123
11.25,43.25,4.3787804
11.25,43.75,4.0872836
11.25,44.25,4.7261066
11.25,44.75,2.731442
11.25,45.25,1.8287077
11.25,45.75,3.6131804
11.25,46.25,3.4603112
11.25,47.25,6.1081724
11.25,47.75,10.860336
11.25,48.25,7.620562
11.25,48.75,7.7807584
11.25,49.25,8.461586
11.25,49.75,8.507519
11.25,50.25,8.250557
11.25,50.75,7.8360868
11.25,51.25,6.294327
11.25,51.75,6.466604
11.25,52.25,5.9432383
11.25,52.75,6.394072
11.25,53.25,7.2305727
11.75,42.75,4.426878
11.75,43.25,3.2903125
11.75,43.75,4.4466743
11.75,44.25,3.4978397
11.75,44.75,2.3450003
11.75,45.25,1.7678502
11.75,45.75,2.289169
11.75,46.25,3.3330135
11.75,46.75,0.9270374
11.75,47.75,9.004313
11.75,48.25,6.747969
11.75,48.75,7.274437
11.75,49.25,8.369034
11.75,49.75,8.3374605
11.75,50.25,7.4040666
11.75,50.75,7.6266313
11.75,51.25,5.840645
11.75,51.75,5.0734777
11.75,52.25,5.508664
11.75,52.75,5.8645973
11.75,53.25,6.77435
11.75,53.75,6.4999394
12.25,42.25,4.4000087
12.25,42.75,4.325021
12.25,43.25,3.5778122
12.25,43.75,4.399549
12.25,46.25,3.4024265
12.25,46.75,2.244322
12.25,47.25,1.31752
12.25,47.75,6.0652137
12.25,48.25,6.9678135
12.25,48.75,6.528432
12.25,49.25,7.9644513
12.25,49.75,6.380013
12.25,50.75,6.4697976
12.25,51.25,5.4364257
12.25,51.75,5.622708
12.25,52.25,6.438505
12.25,52.75,6.7696366
12.25,53.25,6.232281
12.25,53.75,6.560569
12.75,42.25,4.1525764
12.75,42.75,4.18285
12.75,43.25,3.923986
12.75,46.25,1.9098142
12.75,46.75,3.277325
12.75,47.75,6.1877537
12.75,48.25,7.0753655
12.75,48.75,5.9391403
12.75,49.25,8.834509
12.75,49.75,7.412516
12.75,50.25,7.019659
12.75,50.75,6.826499
12.75,51.25,6.260633
12.75,51.75,6.74359
12.75,52.25,6.7231307
12.75,52.75,7.1041927
12.75,53.25,7.0314307
12.75,53.75,6.4676495
13.25,41.75,4.529905
13.25,42.25,3.6236122
13.25,42.75,3.661621
13.25,43.25,3.6029692
13.25,46.25,2.8013532
13.25,46.75,3.0039258
13.25,47.75,4.9555364
13.25,48.25,4.933464
13.25,48.75,5.102154
13.25,50.75,7.517662
13.25,51.25,5.7772574
13.25,51.75,6.218415
13.25,52.25,6.612767
13.25,52.75,7.4618583
13.25,53.25,7.068632
13.25,53.75,6.2794423
13.25,56.25,6.837415
13.25,56.75,7.189358
13.25,57.25,6.4551325
13.75,41.75,3.7197824
13.75,42.25,3.3222528
13.75,46.25,4.4836264
13.75,48.75,6.9389253
13.75,50.75,7.8230505
13.75,51.25,6.3504343
13.75,51.75,6.2513227
13.75,52.25,7.405692
13.75,52.75,6.7594323
13.75,53.25,6.7511263
13.75,55.75,5.715368
13.75,56.25,7.0291123
13.75,56.75,6.519593
13.75,57.25,6.0687833
13.75,57.75,6.029927
14.25,32.25,0.1804183
14.25,41.25,3.7650409
14.25,41.75,4.5678787
14.25,45.75,5.705782
14.25,46.25,5.3077374
14.25,50.75,7.4648795
14.25,51.25,5.186455
14.25,51.75,5.6940627
