Longitude,Latitude,Var
9.75,8.75,0.68433744
9.75,9.25,0.5778992
9.75,9.75,0.5551089
9.75,10.75,0.49831644
9.75,11.25,0.35758513
9.75,11.75,0.23188192
9.75,12.25,0.16488703
9.75,12.75,0.13143218
9.75,44.75,3.9478002
9.75,45.25,3.2960093
9.75,45.75,3.5741518
9.75,46.25,3.2374618
10.25,6.75,1.174703
10.25,7.25,1.066066
10.25,7.75,0.90426475
10.25,8.25,0.6733153
10.25,8.75,0.70902675
10.25,9.25,0.7607366
10.25,9.75,0.69174063
10.25,10.75,0.48840377
10.25,11.25,0.48413673
10.25,11.75,0.23177299
10.25,12.25,0.1745383
10.25,12.75,0.2000795
10.25,44.75,3.4471323
10.25,45.25,3.1239192
10.25,45.75,3.9418728
10.25,46.25,3.0157394
10.75,6.75,1.1557748
10.75,7.25,1.1823719
10.75,7.75,1.099485
10.75,8.25,0.68610466
10.75,8.75,0.66754097
10.75,9.25,0.8135024
10.75,9.75,0.6919859
10.75,12.25,0.15052529
10.75,12.75,0.21676423
10.75,44.25,5.0352397
10.75,44.75,3.047677
10.75,45.25,2.9536598
10.75,45.75,3.938897
10.75,46.25,2.5971172
11.25,6.75,0.83641684
11.25,7.25,1.165447
11.25,7.75,1.2149193
11.25,8.25,1.0807738
11.25,8.75,0.777628
11.25,9.25,0.7460522
11.25,44.25,4.8256245
11.25,44.75,2.478942
11.25,45.25,2.72889
11.25,45.75,5.2035756
11.75,6.75,0.931848
11.75,7.25,1.1714529
11.75,7.75,1.1392523
11.75,8.25,1.0132931
11.75,8.75,0.720104
11.75,9.25,0.7073062
11.75,9.75,0.60830575
11.75,43.75,6.24905
11.75,44.25,3.3858306
11.75,44.75,2.4023137
11.75,45.25,2.8468626
11.75,45.75,3.7300453
11.75,46.25,5.4342685
12.25,7.75,0.9029217
12.25,8.25,0.81470305
12.25,8.75,0.6878305
12.25,9.25,0.7919338
12.25,9.75,0.69865775
12.25,10.25,0.71086687
12.25,43.75,3.9893737
12.25,46.25,5.5621767
12.25,46.75,4.074493
12.25,47.25,3.7791116
12.75,8.75,0.6943597
12.75,9.25,0.8301306
12.75,9.75,0.7871311
12.75,10.25,0.7358934
12.75,43.25,5.041186
12.75,46.25,3.7538745
12.75,46.75,5.3725452
13.25,9.75,0.68284285
13.25,10.25,0.6227982
13.25,10.75,0.60037374
13.25,43.25,5.1271563
13.25,46.25,2.830013
13.25,46.75,3.5801263
13.75,10.75,0.7409327
13.75,46.25,3.7346215
18.25,-31.25,0.10856147
18.25,-30.75,0.094243094
18.75,-33.75,1.0233574
18.75,-33.25,0.15113668
18.75,-32.75,0.30606726
18.75,-32.25,0.13091038
18.75,-31.75,0.1041089
18.75,-30.75,0.12559587
19.25,-33.75,2.597223
19.25,-33.25,1.6620004
19.25,-32.75,0.91958356
19.25,-32.25,0.101188324
19.25,-31.75,0.1091605
19.25,-31.25,0.09614395
19.25,-30.75,0.100236334
19.75,-34.25,0.9588272
19.75,-33.75,0.8256854
19.75,-33.25,0.20527473
19.75,-32.75,0.117171444
20.25,-34.25,0.5361661
20.25,-33.75,0.6070676
20.25,-33.25,0.11284068
20.25,-32.75,0.12366937
20.75,-33.75,1.1952115
20.75,-33.25,0.1152576
20.75,-32.75,0.12255369
20.75,-32.25,0.13418439
21.25,-33.75,1.1002454
21.25,-33.25,0.16655028
21.25,-32.25,0.14857365
21.75,-33.75,1.844821
21.75,-33.25,1.7756932
21.75,-32.25,0.13182874
22.25,-33.75,1.7759242
22.25,-33.25,1.9950035
22.25,-31.75,0.13303508
22.25,-31.25,0.14405802
22.75,-33.75,2.6474607
22.75,-33.25,0.41391736
22.75,-32.75,0.12454796
22.75,-32.25,0.12237403
22.75,-31.75,0.11436897
22.75,-31.25,0.13177325
22.75,-26.75,0.40945402
22.75,-26.25,0.5197609
22.75,-25.75,1.0241172
23.25,-33.75,4.7904134
23.25,-33.25,0.12313772
23.25,-32.75,0.12705186
23.25,-32.25,0.12771091
23.25,-31.75,0.12382573
23.25,-31.25,0.13180643
23.25,-26.75,0.8800072
23.25,-26.25,0.74325883
23.25,-25.75,0.82846785
23.75,-33.75,3.3705418
23.75,-33.25,0.31965053
23.75,-32.75,0.11734388
23.75,-32.25,1.0722016
23.75,-31.75,0.11894872
23.75,-31.25,0.12542526
23.75,-28.75,1.4906567
23.75,-26.75,0.9688071
23.75,-26.25,1.2362633
23.75,-25.75,1.2946503
24.25,-33.75,2.7218766
24.25,-33.25,0.6709906
24.25,-32.75,0.11368658
24.25,-32.25,2.0913625
24.25,-31.25,0.12014355
24.25,-29.75,0.691835
24.25,-29.25,0.5722758
24.25,-26.75,1.0058877
24.25,-26.25,1.3755274
24.25,-25.75,1.2469119
24.75,-33.75,2.9228585
24.75,-33.25,1.7808819
24.75,-32.75,0.32750726
24.75,-32.25,2.2495215
24.75,-30.25,0.38713554
24.75,-29.75,0.36897585
24.75,-29.25,2.1236684
24.75,-28.25,1.5170299
24.75,-27.75,2.9420218
24.75,-27.25,1.639332
24.75,-26.75,1.0780265
24.75,-26.25,1.5290508
24.75,-25.75,1.9701846
25.25,-33.25,3.5613234
25.25,-32.75,1.6889127
25.25,-32.25,2.3428714
25.25,-31.75,0.729656
25.25,-30.75,0.25868094
25.25,-30.25,0.23110631
25.25,-29.75,0.5764599
25.25,-29.25,0.46781307
25.25,-28.75,0.77566814
25.25,-28.25,1.0768486
25.25,-27.75,1.2528187
25.25,-27.25,1.2748715
25.25,-26.75,1.092484
25.25,-26.25,1.3746853
25.25,-25.75,1.8465557
25.75,-33.25,5.434715
25.75,-32.75,2.732552
25.75,-32.25,1.6804097
25.75,-31.75,1.1731476
25.75,-30.75,0.35505584
25.75,-29.75,0.98530143
25.75,-29.25,0.62930924
25.75,-28.75,0.7573283
25.75,-28.25,0.96542335
25.75,-27.75,1.2320111
25.75,-27.25,1.1809877
25.75,-26.75,1.3911783
25.75,-26.25,1.6479782
25.75,-25.75,1.9021581
25.75,-25.25,3.0409884
25.75,-24.75,3.3164098
26.25,-33.25,3.380654
26.25,-32.75,3.4070363
26.25,-32.25,3.6070378
26.25,-31.75,1.5211916
26.25,-31.25,1.8504673
26.25,-30.75,0.91922456
