Longitude,Latitude,Var
7.75,11.25,1.5623708
7.75,11.75,1.2587533
7.75,12.25,0.79044664
7.75,12.75,0.6620424
7.75,13.25,0.46631643
7.75,44.25,8.7654
7.75,44.75,7.2172318
7.75,45.25,7.751362
7.75,45.75,7.5253677
8.25,5.25,2.2178888
8.25,5.75,2.1147091
8.25,6.25,1.3246026
8.25,6.75,1.2715268
8.25,7.25,2.0235448
8.25,7.75,2.1109674
8.25,8.25,2.0881004
8.25,8.75,2.0060337
8.25,9.25,2.1936412
8.25,9.75,2.254096
8.25,10.25,2.58026
8.25,10.75,2.6225498
8.25,11.25,1.4714242
8.25,11.75,1.2361994
8.25,12.25,0.85829645
8.25,12.75,0.55095565
8.25,13.25,0.3510925
8.25,44.75,7.20799
8.25,45.25,6.302937
8.25,45.75,7.6128035
8.75,5.25,2.1201499
8.75,5.75,3.028299
8.75,6.25,2.1195335
8.75,6.75,1.856093
8.75,7.25,1.429828
8.75,7.75,1.5186664
8.75,8.25,2.212535
8.75,8.75,2.1302311
8.75,9.25,2.1809845
8.75,9.75,1.6262783
8.75,10.25,2.1613297
8.75,10.75,2.85997
8.75,11.25,1.759447
8.75,11.75,1.172965
8.75,12.25,1.6328837
8.75,12.75,4.727004
8.75,40.25,3.722392
8.75,44.75,5.3653736
8.75,45.25,5.7334585
8.75,45.75,7.0822024
9.25,6.25,1.5481836
9.25,6.75,2.2087288
9.25,7.25,1.3557392
9.25,7.75,1.5666308
9.25,8.25,2.3047078
9.25,8.75,1.968844
9.25,9.25,1.7044469
9.25,9.75,1.6500249
9.25,10.25,2.7122
9.25,10.75,2.7348247
9.25,11.25,1.3505776
9.25,11.75,0.927344
9.25,12.25,1.1969557
9.25,12.75,3.2462053
9.25,39.75,2.8891695
9.25,40.25,5.6950355
9.25,40.75,5.5066047
9.25,44.75,8.0436735
9.25,45.25,5.875419
9.25,45.75,5.8402686
9.75,5.25,2.0937302
9.75,5.75,3.2091935
9.75,6.25,3.1567469
9.75,6.75,2.9795449
9.75,7.25,2.5769448
9.75,7.75,1.7122583
9.75,8.25,2.030101
9.75,8.75,2.1721115
9.75,9.25,1.8389127
9.75,9.75,1.7881407
9.75,10.25,2.4078743
9.75,10.75,2.043216
9.75,11.25,1.3278228
9.75,11.75,0.8612231
9.75,12.25,0.653755
9.75,12.75,0.6063725
9.75,13.25,0.35968706
9.75,44.75,6.533276
9.75,45.25,5.558388
9.75,45.75,5.7952514
10.25,2.25,3.2449355
10.25,2.75,3.4580653
10.25,5.25,2.7417347
10.25,5.75,2.6318762
10.25,6.25,2.9968538
10.25,6.75,3.6102464
10.25,7.25,3.3134682
10.25,7.75,2.7884936
10.25,8.25,2.143762
10.25,8.75,2.2501576
10.25,9.25,2.3754034
10.25,9.75,2.2076595
10.25,10.25,2.176242
10.25,10.75,1.8573579
10.25,11.25,1.5878214
10.25,11.75,0.7440303
10.25,12.25,0.5925671
10.25,12.75,0.64501077
10.25,13.25,0.3578087
10.25,44.75,5.237704
10.25,45.25,5.0910335
10.25,45.75,6.2972546
10.75,2.25,3.9164925
10.75,4.25,3.2286816
10.75,4.75,3.8092554
10.75,5.25,2.8996305
10.75,5.75,2.9299114
10.75,6.25,3.031403
10.75,6.75,3.6122856
10.75,7.25,3.6865475
10.75,7.75,3.4981394
10.75,8.25,2.1691153
10.75,8.75,2.128853
10.75,9.25,2.5763595
10.75,9.75,2.3863518
10.75,10.25,1.7472852
10.75,10.75,1.9318795
10.75,11.25,0.96204025
10.75,11.75,0.62421536
10.75,12.25,0.4948939
10.75,12.75,0.7117528
10.75,13.25,0.34262004
10.75,44.25,8.121506
10.75,44.75,5.269034
10.75,45.25,4.95943
10.75,45.75,6.5374446
11.25,2.25,4.5023975
11.25,2.75,4.784322
11.25,4.25,2.6066651
11.25,4.75,3.1044657
11.25,5.25,3.717731
11.25,5.75,4.077897
11.25,6.25,4.1001415
11.25,6.75,3.0283918
11.25,7.25,3.6281178
11.25,7.75,3.7366574
11.25,8.25,3.2943735
11.25,8.75,2.4755554
11.25,9.25,2.3879676
11.25,9.75,1.8072073
11.25,10.25,1.0428778
11.25,10.75,1.4671102
11.25,11.25,1.1381583
11.25,11.75,0.7179833
11.25,12.25,0.54480225
11.25,12.75,0.4695876
11.25,13.25,0.35687053
11.25,43.25,4.8614454
11.25,44.25,8.150214
11.25,44.75,4.0675073
11.25,45.25,4.4912825
11.25,45.75,8.375053
11.75,4.25,3.5457196
11.75,4.75,3.5119913
11.75,5.25,3.651569
11.75,5.75,3.333568
11.75,6.25,3.7902217
11.75,6.75,2.9785397
11.75,7.25,3.5785098
11.75,7.75,3.7114317
11.75,8.25,3.239932
11.75,8.75,2.4204159
11.75,9.25,2.182789
11.75,9.75,1.9945325
11.75,10.25,1.3367305
11.75,10.75,1.366282
11.75,11.25,1.3551167
11.75,11.75,0.8810928
11.75,12.25,0.6463911
11.75,12.75,0.57874
11.75,13.25,0.38021043
11.75,43.25,4.3156924
11.75,43.75,10.146702
11.75,44.25,5.56228
11.75,44.75,3.9653141
11.75,45.25,4.569445
11.75,45.75,5.9161716
11.75,46.25,8.636524
12.25,3.75,2.6985786
12.25,4.25,3.177514
12.25,4.75,3.7607427
12.25,5.25,3.2533634
12.25,5.75,3.6276271
12.25,6.25,3.911152
12.25,6.75,3.7218645
12.25,7.25,3.6776323
12.25,7.75,3.5414705
12.25,8.25,3.1269135
12.25,8.75,2.6863215
12.25,9.25,2.41631
12.25,9.75,2.1582422
12.25,10.25,2.0571017
12.25,10.75,2.0034273
12.25,11.25,1.6353507
12.25,11.75,0.8365578
12.25,12.25,0.6775353
12.25,12.75,0.7694648
12.25,13.25,0.52028465
12.25,43.75,6.658419
12.25,46.25,8.986275
12.25,46.75,5.9989333
12.75,-5.25,0.904805
12.75,-4.75,1.0600703
12.75,4.75,5.5956388
12.75,6.25,3.461359
12.75,6.75,3.5701528
12.75,7.25,3.371911
12.75,7.75,3.6922667
12.75,8.25,3.817253
12.75,8.75,2.7821548
12.75,9.25,2.5050013
12.75,9.75,2.378625
12.75,10.25,2.2802064
12.75,10.75,1.972869
12.75,11.25,1.8952334
12.75,11.75,0.9296322
12.75,12.25,0.626439
12.75,12.75,0.66314566
