Longitude,Latitude,Var
100.25,20.75,4.4888945
100.75,-0.75,4.961025
100.75,-0.25,4.938406
100.75,0.25,5.355205
100.75,0.75,5.601887
100.75,1.25,5.2745757
100.75,1.75,5.4850674
100.75,6.25,5.0137696
100.75,13.75,1.0136584
100.75,14.25,1.1596382
100.75,14.75,1.0493455
100.75,15.25,0.7545424
100.75,15.75,0.49822992
100.75,16.25,0.8108956
100.75,16.75,2.0201833
100.75,17.25,2.4240534
100.75,17.75,3.8640301
100.75,18.25,3.1890998
100.75,18.75,3.1121452
100.75,19.25,3.7525098
100.75,19.75,3.9734406
100.75,20.25,3.9668517
100.75,20.75,4.191529
100.75,21.75,15.33735
101.25,-2.25,5.4804254
101.25,-1.75,5.156815
101.25,-1.25,5.7657394
101.25,-0.75,5.459572
101.25,-0.25,5.420409
101.25,0.25,4.9167457
101.25,0.75,4.8064623
101.25,1.25,4.7764244
101.25,13.25,1.4520488
101.25,13.75,0.7976361
101.25,14.25,1.2412628
101.25,14.75,1.5518049
101.25,15.25,0.81832165
101.25,15.75,0.9418831
101.25,16.25,1.864854
101.25,16.75,1.7904258
101.25,17.25,1.7536073
101.25,17.75,2.9958963
101.25,18.25,3.38453
101.25,18.75,4.1691117
101.25,19.25,4.2653723
101.25,19.75,3.82903
101.25,20.25,3.789063
101.25,20.75,4.061198
101.25,21.25,10.607957
101.75,-2.75,5.6493387
101.75,-2.25,5.6633296
101.75,-1.75,5.6290755
101.75,-1.25,5.4775906
101.75,-0.75,5.356713
101.75,-0.25,5.1799545
101.75,0.25,4.776535
101.75,0.75,5.0443997
101.75,1.25,5.6286297
101.75,13.25,2.472965
101.75,13.75,0.9921812
101.75,14.25,2.1206558
101.75,14.75,1.4531356
101.75,15.25,0.5447065
101.75,15.75,0.7415654
101.75,16.25,1.5801537
101.75,16.75,1.8175159
101.75,17.25,1.505985
101.75,17.75,1.4057071
101.75,18.25,3.4903157
101.75,18.75,4.168655
101.75,19.25,3.5711625
101.75,19.75,3.4215355
101.75,20.25,3.6510985
101.75,20.75,3.842742
101.75,21.25,4.480515
101.75,21.75,14.667486
101.75,22.25,13.68462
102.25,-3.25,5.7311015
102.25,-2.75,5.7104535
102.25,-2.25,6.00838
102.25,-1.75,5.4696784
102.25,-1.25,5.2065005
102.25,-0.75,5.277342
102.25,-0.25,5.1687
102.25,0.25,5.1856856
102.25,12.75,2.171899
102.25,13.25,1.114692
102.25,13.75,0.7694416
102.25,14.25,2.0514588
102.25,14.75,0.7441963
102.25,15.25,0.49260935
102.25,15.75,0.47289553
102.25,16.25,0.80130327
102.25,16.75,1.0765438
102.25,17.25,0.7733666
102.25,17.75,1.1250676
102.25,18.25,2.6831908
102.25,18.75,3.4788988
102.25,19.25,3.8101938
102.25,19.75,3.3261144
102.25,20.25,3.4480925
102.25,20.75,3.656923
102.25,21.25,4.005584
102.25,21.75,8.394412
102.25,22.75,17.60724
102.75,-3.75,5.8519325
102.75,-3.25,5.8720303
102.75,-2.75,5.8630853
102.75,-2.25,5.701494
102.75,-1.75,5.463707
102.75,-1.25,5.4586816
102.75,-0.75,5.48776
102.75,-0.25,5.069984
102.75,12.75,2.188834
102.75,13.25,0.89607257
102.75,13.75,0.5751705
102.75,14.25,1.2868528
102.75,14.75,0.60433865
102.75,15.25,0.5764774
102.75,15.75,0.41176835
102.75,16.25,0.6054596
102.75,16.75,0.6829185
102.75,17.25,0.7931582
102.75,18.25,1.3210701
102.75,18.75,3.915342
102.75,19.25,3.9699345
102.75,19.75,3.7027998
102.75,20.25,3.6186414
102.75,20.75,3.627763
102.75,21.25,5.190636
102.75,22.25,12.144785
102.75,22.75,17.010448
103.25,-4.25,5.7337365
103.25,-3.75,6.1618676
103.25,-3.25,6.018722
103.25,-2.75,5.8021865
103.25,-2.25,5.9605165
103.25,-1.75,5.4982767
103.25,-1.25,5.399086
103.25,11.75,3.261454
103.25,12.25,2.935899
103.25,12.75,0.8945717
103.25,13.25,0.9489282
103.25,13.75,0.37088647
103.25,14.25,1.1115321
103.25,14.75,0.52195376
103.25,15.25,0.5849962
103.25,15.75,0.4066254
103.25,16.25,0.5848337
103.25,16.75,0.6687428
103.25,17.25,0.69193435
103.25,17.75,0.7643475
103.25,18.25,1.5594202
103.25,18.75,3.940406
103.25,19.25,3.502567
103.25,19.75,3.2736046
103.25,20.25,5.531966
103.25,21.25,8.640326
103.25,21.75,9.420369
103.25,22.25,9.266888
103.25,22.75,10.02818
103.75,-4.25,5.952565
103.75,-3.75,6.208636
103.75,-3.25,6.052687
103.75,-2.75,5.6624165
103.75,-2.25,5.5277643
103.75,-1.75,5.0200577
103.75,-1.25,5.2877984
103.75,11.75,2.8635488
103.75,12.25,1.8281887
103.75,12.75,0.5189086
103.75,13.25,2.6601927
103.75,13.75,0.4278435
103.75,14.25,1.9320047
103.75,14.75,0.597032
103.75,15.25,0.54866654
103.75,15.75,0.5006136
103.75,16.25,0.624293
103.75,16.75,0.8347304
103.75,17.25,1.2750279
103.75,17.75,0.8137066
103.75,18.25,1.2713528
103.75,18.75,4.0151534
103.75,19.75,3.3585382
103.75,20.25,6.230324
103.75,20.75,8.956724
103.75,21.25,8.918643
103.75,21.75,7.425353
103.75,22.25,7.189678
104.25,-4.75,5.2433157
104.25,-4.25,5.4902253
104.25,-3.75,5.3342695
104.25,-3.25,5.2122545
