Longitude,Latitude,Var
7.25,12.75,0.41021588
7.25,13.25,0.31483644
7.75,5.25,1.642726
7.75,5.75,1.9391861
7.75,6.25,1.2211837
7.75,6.75,1.5132068
7.75,7.25,1.6759524
7.75,7.75,1.8022447
7.75,8.25,1.6495503
7.75,8.75,1.5675955
7.75,9.25,1.6778374
7.75,9.75,1.6269288
7.75,10.25,1.2263197
7.75,10.75,1.2447029
7.75,11.25,0.95368224
7.75,11.75,0.76725113
7.75,12.25,0.50201356
7.75,12.75,0.4145024
7.75,13.25,0.29635304
8.25,5.25,2.38016
8.25,5.75,2.1030238
8.25,6.25,1.109222
8.25,6.75,0.99734676
8.25,7.25,1.585855
8.25,7.75,1.448044
8.25,8.25,1.5416324
8.25,8.75,1.4577993
8.25,9.25,1.5638844
8.25,9.75,1.6411061
8.25,10.25,1.7867349
8.25,10.75,1.7178831
8.25,11.25,0.9885818
8.25,11.75,0.79405856
8.25,12.25,0.5201748
8.25,12.75,0.34355476
8.25,13.25,0.2262915
8.75,5.25,1.8579216
8.75,5.75,2.9001951
8.75,6.25,1.8630491
8.75,6.75,1.544522
8.75,7.25,1.1761394
8.75,7.75,1.2844065
8.75,8.25,1.6643364
8.75,8.75,1.5414025
8.75,9.25,1.6932538
8.75,9.75,1.0274928
8.75,10.25,1.4372393
8.75,10.75,1.7809582
8.75,11.25,1.1392645
8.75,11.75,0.73875195
8.75,12.25,0.7231169
8.75,12.75,1.6574867
8.75,13.25,1.3931582
9.25,4.75,1.9969964
9.25,5.75,3.4105115
9.25,6.25,2.0039053
9.25,6.75,2.0047817
9.25,7.25,1.2247832
9.25,7.75,1.2825868
9.25,8.25,1.6407655
9.25,8.75,1.3838747
9.25,9.25,1.2475584
9.25,9.75,1.1176765
9.25,10.25,1.7171768
9.25,10.75,1.5850241
9.25,11.25,1.0355996
9.25,11.75,0.55784386
9.25,12.25,0.6578815
9.25,12.75,1.4448242
9.75,-1.75,2.8395045
9.75,-1.25,2.8536868
9.75,-0.75,2.5141435
9.75,-0.25,1.9861966
9.75,4.25,2.045228
9.75,4.75,2.5298011
9.75,5.25,2.2870884
9.75,5.75,1.9766142
9.75,6.25,2.1761465
9.75,6.75,2.4480054
9.75,7.25,1.9656743
9.75,7.75,1.4474694
9.75,8.25,1.4334626
9.75,8.75,1.5177418
9.75,9.25,1.2383631
9.75,9.75,1.1651343
9.75,10.25,1.4924824
9.75,10.75,1.1779956
9.75,11.25,0.82600904
9.75,11.75,0.5247513
9.75,12.25,0.42745703
9.75,12.75,0.33588383
9.75,13.25,0.19671161
10.25,-2.25,2.8797061
10.25,-1.75,3.0182624
10.25,-1.25,2.9068487
10.25,-0.75,2.9640834
10.25,-0.25,2.8575282
10.25,0.25,2.9539847
10.25,0.75,2.3141081
10.25,3.25,2.1711056
10.25,3.75,2.2543306
10.25,4.25,2.3036559
10.25,4.75,3.1259842
10.25,5.25,1.872114
10.25,5.75,1.5461147
10.25,6.25,1.7850348
10.25,6.75,2.2038078
10.25,7.25,2.5424013
10.25,7.75,2.00282
10.25,8.25,1.482644
10.25,8.75,1.4949883
10.25,9.25,1.5324435
10.25,9.75,1.478255
10.25,10.25,1.3863136
10.25,10.75,1.2710385
10.25,11.25,0.7966635
10.25,11.75,0.46420205
10.25,12.25,0.3775361
10.25,12.75,0.42985338
10.25,13.25,0.20734784
10.75,-2.75,2.6704438
10.75,-2.25,2.9738066
10.75,-1.75,2.4426754
10.75,-1.25,2.792346
10.75,-0.75,3.113103
10.75,-0.25,2.865008
10.75,0.25,2.8319616
10.75,3.25,2.2707112
10.75,3.75,2.5616412
10.75,4.25,2.4805658
10.75,4.75,2.4164248
10.75,5.25,1.5898451
10.75,5.75,1.5491158
10.75,6.25,1.6574273
10.75,6.75,2.0281453
10.75,7.25,3.0800107
10.75,7.75,2.7404032
10.75,8.25,1.5282365
10.75,8.75,1.4260482
10.75,9.25,1.6628863
10.75,9.75,1.5583005
10.75,10.25,1.1875348
10.75,10.75,1.3256984
10.75,11.25,0.6028507
10.75,11.75,0.46146944
10.75,12.25,0.33962047
10.75,12.75,0.4638008
10.75,13.25,0.1974517
11.25,-3.25,2.3807034
11.25,-2.75,2.5640118
11.25,-2.25,2.347223
11.25,-1.75,2.7671375
11.25,-1.25,3.0913289
11.25,-0.75,3.2904327
